2025-04-14 20:16:56, Pitch: 3.93, Roll: 51.65, Temp: 35.54°C
2025-04-14 20:16:57, Pitch: 0.00, Roll: 28.30, Temp: 37.00°C
2025-04-14 20:16:59, Pitch: 0.00, Roll: -1.80, Temp: 36.51°C
2025-04-14 20:17:00, Pitch: 0.00, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:17:01, Pitch: 0.00, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:17:02, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:17:05, Pitch: 0.00, Roll: -1.80, Temp: 36.51°C
2025-04-14 20:17:06, Pitch: 0.00, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:17:07, Pitch: 0.00, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:17:08, Pitch: 0.00, Roll: -1.35, Temp: 36.02°C
2025-04-14 20:17:09, Pitch: -0.45, Roll: -1.34, Temp: 36.02°C
2025-04-14 20:17:11, Pitch: 0.00, Roll: -1.82, Temp: 36.51°C
2025-04-14 20:17:12, Pitch: -0.45, Roll: -1.82, Temp: 36.02°C
2025-04-14 20:17:13, Pitch: 0.00, Roll: -2.24, Temp: 37.49°C
2025-04-14 20:17:14, Pitch: 0.00, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:17:15, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:17:17, Pitch: 0.00, Roll: -1.79, Temp: 36.02°C
2025-04-14 20:17:18, Pitch: 0.00, Roll: -2.24, Temp: 36.02°C
2025-04-14 20:17:19, Pitch: 0.00, Roll: -2.24, Temp: 36.02°C
2025-04-14 20:17:20, Pitch: 0.00, Roll: -2.24, Temp: 36.51°C
2025-04-14 20:17:22, Pitch: 0.00, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:17:23, Pitch: 0.00, Roll: -2.24, Temp: 36.51°C
2025-04-14 20:17:24, Pitch: 0.00, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:17:25, Pitch: 0.00, Roll: -2.25, Temp: 37.00°C
2025-04-14 20:17:26, Pitch: 0.00, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:17:28, Pitch: 0.00, Roll: -1.80, Temp: 37.49°C
2025-04-14 20:17:29, Pitch: 0.00, Roll: -2.25, Temp: 37.00°C
2025-04-14 20:17:30, Pitch: 0.00, Roll: -2.24, Temp: 36.51°C
2025-04-14 20:17:31, Pitch: -0.45, Roll: -1.80, Temp: 36.51°C
2025-04-14 20:17:33, Pitch: 0.00, Roll: -2.68, Temp: 36.51°C
2025-04-14 20:17:34, Pitch: 0.00, Roll: -1.79, Temp: 36.51°C
2025-04-14 20:17:35, Pitch: 0.00, Roll: -2.25, Temp: 36.02°C
2025-04-14 20:17:36, Pitch: -0.45, Roll: -1.79, Temp: 37.49°C
2025-04-14 20:17:37, Pitch: 0.00, Roll: -2.25, Temp: 37.00°C
2025-04-14 20:17:39, Pitch: 0.00, Roll: -1.80, Temp: 37.49°C
2025-04-14 20:17:40, Pitch: -0.45, Roll: -2.25, Temp: 36.02°C
2025-04-14 20:17:41, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:17:42, Pitch: -0.45, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:17:44, Pitch: -0.45, Roll: -2.24, Temp: 36.02°C
2025-04-14 20:17:45, Pitch: 0.00, Roll: -1.79, Temp: 36.02°C
2025-04-14 20:17:46, Pitch: -0.91, Roll: -1.36, Temp: 36.51°C
2025-04-14 20:17:47, Pitch: 0.00, Roll: -1.79, Temp: 36.51°C
2025-04-14 20:17:48, Pitch: -0.45, Roll: -1.79, Temp: 35.54°C
2025-04-14 20:17:50, Pitch: 0.00, Roll: -1.79, Temp: 36.02°C
2025-04-14 20:17:51, Pitch: -0.45, Roll: -2.25, Temp: 36.02°C
2025-04-14 20:17:52, Pitch: 0.00, Roll: -2.27, Temp: 36.51°C
2025-04-14 20:17:53, Pitch: -0.45, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:17:55, Pitch: 0.00, Roll: -2.68, Temp: 37.00°C
2025-04-14 20:17:56, Pitch: 0.00, Roll: -2.68, Temp: 37.00°C
2025-04-14 20:17:57, Pitch: 0.00, Roll: -0.49, Temp: 36.02°C
2025-04-14 20:17:58, Pitch: 0.00, Roll: -1.78, Temp: 36.02°C
2025-04-14 20:17:59, Pitch: 0.00, Roll: -2.24, Temp: 37.49°C
